customer_id,gender,age,marital_status,education,occupation,annual_income,city,state,join_date
C00315,Female,62,Single,Bachelor,Professional,2029426,Thiruvananthapuram,Kerala,24-03-2022
C00316,Male,38,Married,Bachelor,Salaried,1693512,Bhubaneswar,Odisha,20-02-2024
C00317,Female,56,Single,Bachelor,Salaried,1903215,Bengaluru,Karnataka,21-11-2024
C00318,Female,56,Married,High School,Professional,833348,Faridabad,Haryana,06-07-2024
C00319,Female,32,Married,High School,Government,2686467,Guwahati,Assam,22-01-2023
C00320,Female,60,Married,Master,Business,1768492,Kochi,Kerala,30-03-2021
C00321,Female,23,Single,Bachelor,Professional,2480647,Ranchi,Jharkhand,07-08-2024
C00322,Female,38,Married,Master,Government,2090250,Siliguri,West Bengal,18-03-2020
C00323,Male,27,Married,Bachelor,Business,1938186,Raipur,Chhattisgarh,08-10-2021
C00324,Male,51,Single,PhD,Professional,900329,Udaipur,Rajasthan,07-01-2023
C00325,Female,21,Divorced,Bachelor,Business,740915,Noida,Uttar Pradesh,19-04-2022
C00326,Female,51,Married,Master,Professional,2769762,Warangal,Telangana,04-09-2020
C00327,Female,33,Divorced,Bachelor,Salaried,437909,Pune,Maharashtra,24-02-2023
C00328,Female,49,Single,Bachelor,Professional,348670,Pune,Maharashtra,19-09-2025
C00329,Female,23,Married,Bachelor,Professional,985844,Cuttack,Odisha,22-04-2025
C00330,Female,49,Married,Bachelor,Professional,548695,Ahmedabad,Gujarat,21-09-2024
C00331,Female,55,Married,High School,Professional,1435674,Guwahati,Assam,22-06-2022
C00332,Male,35,Single,PhD,Government,2423764,Gurugram,Haryana,17-02-2021
C00333,Female,41,Divorced,MBA,Self-Employed,2318372,Thiruvananthapuram,Kerala,06-11-2021
C00334,Female,39,Married,Master,Government,575863,Nagpur,Maharashtra,30-10-2025
C00335,Male,48,Married,MBA,Government,2622202,Guwahati,Assam,10-11-2023
C00336,Male,24,Married,High School,Salaried,1866340,Amritsar,Punjab,05-09-2024
C00337,Female,65,Single,Master,Professional,2629987,Jaipur,Rajasthan,28-11-2020
C00338,Male,33,Divorced,Bachelor,Government,1821945,Mangaluru,Karnataka,16-03-2021
C00339,Male,35,Married,Bachelor,Business,2139537,Warangal,Telangana,12-12-2021
C00340,Male,59,Single,Master,Professional,1394451,Guwahati,Assam,09-05-2021
C00341,Female,52,Single,High School,Salaried,2676635,Jodhpur,Rajasthan,11-05-2025
C00342,Female,23,Married,Master,Salaried,677218,Gaya,Bihar,12-06-2021
C00343,Male,50,Single,Bachelor,Business,2163848,Jodhpur,Rajasthan,29-05-2024
C00344,Female,40,Divorced,Bachelor,Salaried,996578,Bhubaneswar,Odisha,22-12-2024
C00345,Female,22,Divorced,MBA,Professional,421090,Raipur,Chhattisgarh,01-06-2020
C00346,Female,45,Married,MBA,Self-Employed,2954121,Gaya,Bihar,09-12-2020
C00347,Male,31,Married,High School,Self-Employed,2126316,Jodhpur,Rajasthan,15-11-2024
C00348,Male,21,Married,Master,Government,870838,Hyderabad,Telangana,25-04-2020
C00349,Male,30,Single,Bachelor,Salaried,1822588,Guwahati,Assam,30-07-2022
C00350,Male,37,Married,High School,Professional,2370506,Guwahati,Assam,13-04-2020
C00351,Female,50,Married,MBA,Business,2329621,Amritsar,Punjab,13-09-2022
C00352,Female,55,Married,High School,Business,2747819,Coimbatore,Tamil Nadu,03-08-2022
C00353,Female,39,Single,High School,Professional,2675162,Nagpur,Maharashtra,29-12-2020
C00354,Male,54,Single,Bachelor,Professional,2637419,Udaipur,Rajasthan,07-02-2025
C00355,Male,52,Single,Bachelor,Business,1298317,Siliguri,West Bengal,10-11-2023
C00356,Female,32,Married,High School,Salaried,450159,Jaipur,Rajasthan,06-06-2022
C00357,Male,63,Married,Master,Government,1378488,Chennai,Tamil Nadu,18-03-2023
C00358,Male,37,Single,Bachelor,Government,2964695,Ahmedabad,Gujarat,11-05-2023
C00359,Female,26,Married,Bachelor,Government,2328675,Siliguri,West Bengal,16-07-2025
C00360,Male,33,Single,High School,Professional,2918119,Pune,Maharashtra,22-08-2022
C00361,Male,59,Married,Bachelor,Business,1919875,Udaipur,Rajasthan,18-12-2024
C00362,Female,42,Married,Bachelor,Business,1446954,Kochi,Kerala,20-08-2025
C00363,Male,31,Single,Bachelor,Business,2827716,Coimbatore,Tamil Nadu,08-07-2023
C00364,Female,27,Single,Bachelor,Business,1056266,Guwahati,Assam,19-07-2023
C00365,Female,65,Divorced,High School,Business,2514330,Guwahati,Assam,24-09-2025
C00366,Male,65,Married,Bachelor,Self-Employed,1063294,Surat,Gujarat,11-02-2021
C00367,Female,41,Single,Master,Professional,2067174,Raipur,Chhattisgarh,14-01-2020
C00368,Male,21,Married,High School,Professional,854821,Warangal,Telangana,19-06-2021
C00369,Male,50,Single,Bachelor,Self-Employed,635028,Ranchi,Jharkhand,30-12-2020
C00370,Male,39,Single,Bachelor,Government,2100479,Bengaluru,Karnataka,10-09-2020
C00371,Male,49,Married,PhD,Salaried,1077297,Mumbai,Maharashtra,01-12-2023
C00372,Male,55,Single,Master,Professional,453069,Nagpur,Maharashtra,02-12-2024
C00373,Male,40,Married,MBA,Professional,684222,Indore,Madhya Pradesh,17-11-2024
C00374,Male,56,Married,Master,Self-Employed,984500,Jodhpur,Rajasthan,03-05-2021
C00375,Male,59,Single,Bachelor,Professional,1949182,Hyderabad,Telangana,19-07-2020
C00376,Male,21,Married,MBA,Professional,1225146,Bengaluru,Karnataka,14-04-2020
C00377,Female,43,Married,Bachelor,Government,1061068,Mumbai,Maharashtra,15-08-2020
C00378,Female,51,Married,Bachelor,Self-Employed,1064501,Mumbai,Maharashtra,22-07-2025
C00379,Male,55,Married,Bachelor,Professional,683125,Faridabad,Haryana,18-09-2024
C00380,Male,65,Divorced,Bachelor,Business,2914831,Kolkata,West Bengal,28-03-2021
C00381,Male,42,Single,Master,Self-Employed,1580591,Bhopal,Madhya Pradesh,01-09-2024
C00382,Female,27,Single,High School,Government,1507405,Hyderabad,Telangana,25-04-2023
C00383,Female,53,Married,High School,Salaried,1593357,Thiruvananthapuram,Kerala,08-05-2025
C00384,Male,65,Single,Master,Professional,1550094,Warangal,Telangana,06-07-2021
C00385,Male,56,Married,Master,Business,722984,Gaya,Bihar,23-03-2020
C00386,Male,64,Single,Master,Business,1251248,Vadodara,Gujarat,12-04-2022
C00387,Female,27,Married,PhD,Salaried,2265987,Ranchi,Jharkhand,26-05-2020
C00388,Male,47,Single,Bachelor,Self-Employed,2272342,Mysuru,Karnataka,12-09-2022
C00389,Female,22,Married,Bachelor,Government,448832,Raipur,Chhattisgarh,26-11-2024
C00390,Female,37,Married,Bachelor,Professional,1835244,Faridabad,Haryana,28-08-2021
C00391,Male,21,Single,MBA,Professional,2147979,Kolkata,West Bengal,04-09-2020
C00392,Female,50,Married,High School,Professional,478986,Vadodara,Gujarat,08-04-2021
C00393,Male,42,Single,High School,Business,2373278,Lucknow,Uttar Pradesh,15-07-2023
C00394,Female,48,Married,Bachelor,Self-Employed,1495717,Amritsar,Punjab,09-05-2022
C00395,Female,53,Single,Bachelor,Salaried,2869145,Chennai,Tamil Nadu,24-05-2024
C00396,Male,46,Married,Bachelor,Self-Employed,1349719,Ranchi,Jharkhand,12-11-2021
C00397,Male,55,Married,Master,Government,2558278,Kochi,Kerala,01-02-2021
C00398,Female,31,Single,Master,Government,1692655,Indore,Madhya Pradesh,14-12-2023
C00399,Female,27,Divorced,Master,Salaried,500267,Chennai,Tamil Nadu,06-01-2024
C00400,Female,48,Single,Bachelor,Business,1410840,Chennai,Tamil Nadu,16-03-2021
C00401,Male,45,Divorced,Bachelor,Salaried,1062062,Kolkata,West Bengal,25-01-2025
C00402,Male,61,Single,Bachelor,Government,1493350,Udaipur,Rajasthan,17-09-2022
C00403,Male,51,Married,Bachelor,Business,665561,Noida,Uttar Pradesh,12-08-2021
C00404,Male,23,Married,Bachelor,Self-Employed,2686307,Bengaluru,Karnataka,18-09-2022
C00405,Female,53,Married,Master,Government,1591154,Raipur,Chhattisgarh,03-07-2025
C00406,Female,54,Divorced,Bachelor,Business,1512776,Mysuru,Karnataka,24-09-2024
C00407,Female,41,Married,High School,Business,1410094,Guwahati,Assam,03-11-2020
C00408,Female,57,Married,High School,Professional,1810807,Madurai,Tamil Nadu,23-05-2020
C00409,Female,39,Married,High School,Self-Employed,333017,Ranchi,Jharkhand,25-11-2020
C00410,Male,57,Married,High School,Business,1413516,Raipur,Chhattisgarh,19-03-2025
C00411,Male,41,Single,Bachelor,Salaried,2587672,Ludhiana,Punjab,22-02-2022
C00412,Female,34,Divorced,Bachelor,Self-Employed,1555673,Jaipur,Rajasthan,16-09-2022
C00413,Female,30,Married,Bachelor,Self-Employed,2824244,Warangal,Telangana,09-03-2025
C00414,Female,27,Single,Bachelor,Government,259414,Raipur,Chhattisgarh,13-08-2025
C00415,Female,49,Married,PhD,Self-Employed,1358691,Kochi,Kerala,10-11-2023
C00416,Female,60,Married,Bachelor,Self-Employed,2216163,Bengaluru,Karnataka,19-05-2021
C00417,Female,28,Married,Bachelor,Professional,2306408,Noida,Uttar Pradesh,04-07-2020
C00418,Female,59,Married,Bachelor,Self-Employed,2518620,Raipur,Chhattisgarh,21-12-2022
C00419,Female,33,Single,Master,Business,1713532,Raipur,Chhattisgarh,28-07-2023
C00420,Male,39,Married,Master,Salaried,1170062,Guwahati,Assam,16-07-2024
C00421,Female,31,Divorced,Bachelor,Professional,287161,Kochi,Kerala,31-01-2025
C00422,Female,22,Married,Master,Professional,531193,Raipur,Chhattisgarh,19-05-2022
C00423,Male,26,Married,Master,Professional,1254170,Madurai,Tamil Nadu,02-10-2022
C00424,Male,49,Single,PhD,Professional,1881955,Warangal,Telangana,18-12-2025
C00425,Female,61,Single,Bachelor,Government,2410254,Lucknow,Uttar Pradesh,19-05-2025
C00426,Male,25,Married,PhD,Professional,2517575,Warangal,Telangana,19-08-2024
C00427,Male,61,Single,Master,Government,1275608,Kanpur,Uttar Pradesh,28-02-2022
C00428,Female,50,Married,Master,Government,407868,Ludhiana,Punjab,20-06-2025
C00429,Male,59,Married,Master,Self-Employed,1297196,Patna,Bihar,12-08-2024
C00430,Female,56,Married,MBA,Salaried,1302833,Bhubaneswar,Odisha,08-07-2025
C00431,Female,47,Married,MBA,Self-Employed,2238601,Guwahati,Assam,11-12-2021
C00432,Female,38,Divorced,Bachelor,Government,2936404,Jaipur,Rajasthan,21-08-2021
C00433,Male,56,Single,Bachelor,Self-Employed,353257,Mysuru,Karnataka,17-04-2023
C00434,Male,36,Married,MBA,Business,2611208,Warangal,Telangana,27-07-2024
C00435,Female,25,Divorced,Bachelor,Professional,2232436,Chennai,Tamil Nadu,26-10-2021
C00436,Female,29,Divorced,Bachelor,Professional,273109,Guwahati,Assam,22-02-2020
C00437,Male,54,Married,High School,Government,2278231,Amritsar,Punjab,12-11-2024
C00438,Female,54,Married,Bachelor,Self-Employed,1902155,Thiruvananthapuram,Kerala,03-08-2023
C00439,Male,56,Single,Master,Business,345926,Kolkata,West Bengal,07-11-2023
C00440,Male,51,Single,Bachelor,Business,1134289,Amritsar,Punjab,01-08-2021
C00441,Male,40,Married,Master,Business,363947,Gaya,Bihar,22-09-2023
C00442,Male,37,Single,MBA,Government,751225,Udaipur,Rajasthan,21-04-2023
C00443,Male,40,Married,Bachelor,Self-Employed,1721832,Bengaluru,Karnataka,01-08-2023
C00444,Male,48,Married,High School,Business,2099892,Indore,Madhya Pradesh,01-04-2023
C00445,Female,41,Single,Master,Business,1645727,Indore,Madhya Pradesh,01-02-2023
C00446,Female,39,Single,MBA,Self-Employed,1661254,Ranchi,Jharkhand,12-07-2025
C00447,Male,23,Married,Bachelor,Self-Employed,2925555,Bhubaneswar,Odisha,18-07-2023
C00448,Male,50,Single,Master,Professional,2774927,Hyderabad,Telangana,13-04-2024
C00449,Female,25,Married,Bachelor,Salaried,2993488,Lucknow,Uttar Pradesh,12-02-2021
C00450,Female,62,Divorced,Bachelor,Salaried,1490909,Siliguri,West Bengal,03-01-2023
C00451,Female,26,Divorced,Master,Business,1780893,Hyderabad,Telangana,17-02-2024
C00452,Female,23,Married,Bachelor,Self-Employed,1564839,Raipur,Chhattisgarh,29-08-2023
C00453,Female,62,Married,Master,Professional,1412834,New Delhi,Delhi,21-04-2020
C00454,Female,44,Married,Bachelor,Government,2304949,Amritsar,Punjab,25-06-2023
C00455,Female,64,Married,Master,Salaried,2980219,Gaya,Bihar,16-01-2025
C00456,Female,21,Married,Bachelor,Salaried,325528,Kochi,Kerala,05-05-2021
C00457,Male,56,Single,Bachelor,Self-Employed,2396035,Faridabad,Haryana,12-05-2024
C00458,Female,35,Single,Bachelor,Government,795022,Siliguri,West Bengal,02-08-2024
C00459,Male,61,Married,Bachelor,Salaried,2145738,Lucknow,Uttar Pradesh,20-11-2020
C00460,Female,58,Divorced,MBA,Professional,912834,Ranchi,Jharkhand,03-12-2023
C00461,Female,64,Married,High School,Salaried,2176252,Surat,Gujarat,02-02-2025
C00462,Female,38,Married,Bachelor,Self-Employed,2669986,Jodhpur,Rajasthan,02-12-2023
C00463,Female,43,Married,Master,Self-Employed,2676173,Udaipur,Rajasthan,14-03-2022
C00464,Female,49,Married,Bachelor,Government,1441156,New Delhi,Delhi,17-12-2025
C00465,Male,61,Married,Bachelor,Salaried,2600857,Faridabad,Haryana,31-12-2024
C00466,Female,42,Divorced,Master,Government,356626,Guwahati,Assam,22-02-2023
C00467,Male,44,Married,Bachelor,Salaried,1953929,Thiruvananthapuram,Kerala,10-10-2020
C00468,Male,65,Single,Bachelor,Business,2327615,Pune,Maharashtra,01-04-2025
C00469,Female,33,Married,Bachelor,Salaried,1336888,Raipur,Chhattisgarh,21-05-2022
C00470,Male,53,Married,Bachelor,Self-Employed,1060128,Amritsar,Punjab,13-02-2020
C00471,Female,42,Married,Master,Self-Employed,2271970,Thiruvananthapuram,Kerala,25-10-2022
C00472,Female,55,Married,Bachelor,Business,878572,Madurai,Tamil Nadu,18-05-2022
C00473,Female,37,Married,Bachelor,Salaried,2730910,Coimbatore,Tamil Nadu,28-03-2023
C00474,Male,42,Single,Bachelor,Salaried,2947911,New Delhi,Delhi,07-09-2025
C00475,Female,25,Single,Bachelor,Self-Employed,1639387,Hyderabad,Telangana,29-08-2021
C00476,Male,45,Married,Bachelor,Business,2295005,Amritsar,Punjab,02-01-2020
C00477,Female,26,Married,MBA,Self-Employed,1672990,Kolkata,West Bengal,04-10-2025
C00478,Female,37,Single,Bachelor,Business,382466,Ludhiana,Punjab,01-02-2021
C00479,Male,51,Married,Bachelor,Self-Employed,2316219,Mangaluru,Karnataka,30-03-2024
C00480,Male,37,Divorced,MBA,Professional,588434,Thiruvananthapuram,Kerala,19-08-2021
C00481,Male,53,Single,High School,Salaried,520382,Thiruvananthapuram,Kerala,24-11-2024
C00482,Male,59,Married,Bachelor,Government,2860333,Ranchi,Jharkhand,19-11-2024
C00483,Male,57,Married,Master,Professional,934782,Faridabad,Haryana,25-03-2022
C00484,Male,24,Married,Bachelor,Self-Employed,2894389,Noida,Uttar Pradesh,04-04-2024
C00485,Female,63,Divorced,Master,Business,1348779,Ludhiana,Punjab,11-12-2025
C00486,Male,34,Married,Master,Government,887014,Mumbai,Maharashtra,19-10-2021
C00487,Female,33,Married,Bachelor,Business,1340222,Bengaluru,Karnataka,17-08-2020
C00488,Female,47,Married,High School,Business,1308378,Thiruvananthapuram,Kerala,20-09-2023
C00489,Female,44,Single,PhD,Salaried,1203181,Raipur,Chhattisgarh,26-07-2021
C00490,Female,47,Single,Master,Self-Employed,2315141,Pune,Maharashtra,08-12-2025
C00491,Female,28,Single,Bachelor,Salaried,2764187,New Delhi,Delhi,05-10-2024
C00492,Male,59,Single,MBA,Business,2029599,New Delhi,Delhi,14-02-2024
C00493,Female,41,Married,Bachelor,Salaried,2583194,Hyderabad,Telangana,31-05-2021
C00494,Female,61,Divorced,Bachelor,Professional,2553840,Thiruvananthapuram,Kerala,09-11-2020
C00495,Female,31,Married,MBA,Business,1056454,Thiruvananthapuram,Kerala,22-09-2023
C00496,Male,51,Single,Bachelor,Business,2682931,Bhubaneswar,Odisha,25-10-2025
C00497,Male,47,Single,Master,Professional,473205,Guwahati,Assam,07-04-2022
C00498,Male,62,Married,Bachelor,Business,1840851,Indore,Madhya Pradesh,03-08-2024
C00499,Male,47,Married,Master,Government,551879,Jodhpur,Rajasthan,17-11-2025
C00500,Female,28,Married,Bachelor,Government,1782347,Chennai,Tamil Nadu,22-10-2020
C00501,Male,53,Married,Bachelor,Self-Employed,1165544,Mysuru,Karnataka,31-12-2023
C00502,Female,32,Married,High School,Self-Employed,655089,Ranchi,Jharkhand,01-08-2024
C00503,Male,55,Single,Bachelor,Salaried,2799264,Bhubaneswar,Odisha,16-02-2022
C00504,Male,54,Single,Master,Salaried,740656,Lucknow,Uttar Pradesh,12-04-2024
C00505,Male,36,Single,Master,Professional,1279277,Raipur,Chhattisgarh,16-02-2023
C00506,Male,56,Married,MBA,Professional,2351516,Patna,Bihar,29-01-2021
C00507,Female,22,Divorced,Bachelor,Business,2364443,Cuttack,Odisha,29-02-2024
C00508,Male,32,Single,Master,Self-Employed,1236491,Nagpur,Maharashtra,26-06-2023
C00509,Female,47,Single,High School,Self-Employed,717999,Mangaluru,Karnataka,27-10-2022
C00510,Female,37,Married,Bachelor,Self-Employed,2935014,Guwahati,Assam,07-12-2023
C00511,Female,40,Single,High School,Self-Employed,2513132,Bhopal,Madhya Pradesh,18-08-2022
C00512,Female,41,Married,MBA,Salaried,1642125,Hyderabad,Telangana,16-10-2021
C00513,Female,50,Single,Bachelor,Government,719793,Siliguri,West Bengal,15-01-2024
C00514,Female,62,Divorced,Bachelor,Professional,889570,Guwahati,Assam,06-04-2025
C00515,Female,40,Divorced,Bachelor,Professional,2584475,Faridabad,Haryana,30-03-2025
C00516,Male,28,Married,Bachelor,Self-Employed,2116840,New Delhi,Delhi,03-01-2020
C00517,Female,38,Single,Master,Self-Employed,636641,Warangal,Telangana,16-02-2021
C00518,Male,38,Single,Bachelor,Salaried,2387791,Gurugram,Haryana,20-01-2020
C00519,Male,38,Married,Bachelor,Salaried,764943,Madurai,Tamil Nadu,20-03-2021
C00520,Female,22,Married,PhD,Professional,2116909,Faridabad,Haryana,01-10-2023
C00521,Female,32,Married,PhD,Self-Employed,437257,Ranchi,Jharkhand,19-10-2024
C00522,Male,52,Married,High School,Self-Employed,1117616,Jodhpur,Rajasthan,10-12-2022
C00523,Male,62,Single,Master,Professional,453519,Lucknow,Uttar Pradesh,26-08-2022
C00524,Female,28,Divorced,Bachelor,Salaried,666542,Coimbatore,Tamil Nadu,18-12-2020
C00525,Female,30,Single,Master,Professional,2576476,Raipur,Chhattisgarh,22-04-2021
C00526,Male,31,Single,Master,Salaried,443092,Noida,Uttar Pradesh,29-04-2024
C00527,Male,34,Single,Bachelor,Salaried,794704,Nagpur,Maharashtra,27-12-2021
C00528,Female,46,Married,PhD,Salaried,1695217,Thiruvananthapuram,Kerala,11-02-2021
C00529,Male,50,Single,Bachelor,Self-Employed,480381,Guwahati,Assam,01-10-2025
C00530,Male,62,Married,Master,Professional,747770,Kochi,Kerala,01-12-2022
C00531,Female,24,Married,Master,Salaried,2677811,Patna,Bihar,02-05-2022
C00532,Male,59,Single,High School,Government,689010,Mysuru,Karnataka,12-09-2023
C00533,Female,31,Married,Bachelor,Salaried,2016468,New Delhi,Delhi,18-03-2024
C00534,Female,44,Single,Bachelor,Salaried,1052149,Ranchi,Jharkhand,07-01-2021
C00535,Female,42,Single,Master,Salaried,1872910,Udaipur,Rajasthan,29-01-2024
C00536,Male,23,Married,Master,Business,732931,Bhubaneswar,Odisha,20-06-2022
C00537,Female,57,Married,Bachelor,Government,2192595,Vadodara,Gujarat,13-01-2024
C00538,Male,22,Single,High School,Self-Employed,997508,Siliguri,West Bengal,05-07-2024
C00539,Female,32,Divorced,Bachelor,Professional,917793,Ranchi,Jharkhand,19-10-2022
C00540,Female,41,Divorced,Master,Professional,1592713,Kochi,Kerala,01-02-2023
C00541,Male,25,Married,Master,Professional,2720271,Jodhpur,Rajasthan,18-08-2022
C00542,Male,27,Married,Bachelor,Self-Employed,2018185,Nagpur,Maharashtra,17-11-2020
C00543,Male,24,Single,Bachelor,Salaried,1434633,Mumbai,Maharashtra,27-12-2022
C00544,Female,63,Married,Bachelor,Government,842386,Ranchi,Jharkhand,28-03-2024
C00545,Male,61,Married,High School,Professional,2831902,Bhubaneswar,Odisha,23-08-2024
C00546,Female,56,Single,High School,Business,469067,Raipur,Chhattisgarh,28-08-2024
C00547,Male,42,Married,Bachelor,Business,2148111,Bhopal,Madhya Pradesh,09-02-2022
C00548,Female,49,Married,Master,Government,1990487,Raipur,Chhattisgarh,25-07-2024
C00549,Female,29,Married,Bachelor,Professional,883581,Kochi,Kerala,20-01-2023
C00550,Female,46,Single,Bachelor,Salaried,1144021,Nagpur,Maharashtra,04-05-2021
C00551,Female,32,Single,Master,Professional,784392,Vadodara,Gujarat,05-02-2020
C00552,Male,21,Divorced,Master,Salaried,2594429,Kanpur,Uttar Pradesh,29-07-2023
C00553,Male,28,Married,Bachelor,Professional,2557359,Mysuru,Karnataka,21-06-2020
